trade_date,code,ticker,name,market,industry,pick_rank,score,best_yahoo_rank,selection_reason,rank,appearance_count,consecutive_appearances,evaluation_version,return_20d,return_60d,return_120d,distance_ma20,distance_ma60,avg_turnover_20d,volume_ratio_20d,distance_high_120d,volatility_20d,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base,universe_source,universe_label,liquidity_rank,in_yahoo_pool,signal_close,signal_raw_close,signal_adjusted_close,latest_price_date,observed_days,next_open_date,next_open,next_open_gap,return_1d,max_gain_1d,max_drawdown_1d,open_buy_return_1d,benchmark_return_1d,benchmark_open_buy_return_1d,excess_return_1d,open_buy_excess_return_1d,net_open_buy_return_1d_0bps,net_excess_return_1d_0bps,net_open_buy_return_1d_10bps,net_excess_return_1d_10bps,net_open_buy_return_1d_25bps,net_excess_return_1d_25bps,net_open_buy_return_1d_50bps,net_excess_return_1d_50bps,settled_1d,return_3d,max_gain_3d,max_drawdown_3d,open_buy_return_3d,benchmark_return_3d,benchmark_open_buy_return_3d,excess_return_3d,open_buy_excess_return_3d,net_open_buy_return_3d_0bps,net_excess_return_3d_0bps,net_open_buy_return_3d_10bps,net_excess_return_3d_10bps,net_open_buy_return_3d_25bps,net_excess_return_3d_25bps,net_open_buy_return_3d_50bps,net_excess_return_3d_50bps,settled_3d,return_5d,max_gain_5d,max_drawdown_5d,open_buy_return_5d,benchmark_return_5d,benchmark_open_buy_return_5d,excess_return_5d,open_buy_excess_return_5d,net_open_buy_return_5d_0bps,net_excess_return_5d_0bps,net_open_buy_return_5d_10bps,net_excess_return_5d_10bps,net_open_buy_return_5d_25bps,net_excess_return_5d_25bps,net_open_buy_return_5d_50bps,net_excess_return_5d_50bps,settled_5d,return_10d,max_gain_10d,max_drawdown_10d,open_buy_return_10d,benchmark_return_10d,benchmark_open_buy_return_10d,excess_return_10d,open_buy_excess_return_10d,net_open_buy_return_10d_0bps,net_excess_return_10d_0bps,net_open_buy_return_10d_10bps,net_excess_return_10d_10bps,net_open_buy_return_10d_25bps,net_excess_return_10d_25bps,net_open_buy_return_10d_50bps,net_excess_return_10d_50bps,settled_10d
2026-06-15,285A,285A.T,キオクシアホールディングス,プライム,電気機器,,88.54,17.0,,6,,,v4,0.7669582118561711,3.019898297590095,8.19211324570273,0.3185394684361289,1.0663242112919358,2741374670800.0,0.8815471255107686,0.0,0.9800285044349208,True,True,True,True,True,True,True,False,True,False,False,False,jpx_liquidity,JPX流動性,1.0,True,90910.0,90910.0,90910.0,2026-08-18,44,2026-06-16,93910.0,0.03299967000329995,0.041909580904190946,0.07369926300736984,0.00010999890001106571,0.00862527952294756,,,,,0.00862527952294756,,0.006609037589181188,,0.0035884570333299948,,-0.0014357576402938,,True,0.06588934110658884,0.09448905510944883,0.00010999890001106571,0.031838994782238395,,,,,0.031838994782238395,,0.02977634863166867,,0.026686248802044732,,0.021546400809285604,,True,0.1956880431195689,0.23968760312396875,0.00010999890001106571,0.1574912149930785,,,,,0.1574912149930785,,0.15517739005430742,,0.15171099323820703,,0.1459452401235226,,True,-0.027059729402705957,0.23968760312396875,-0.09690903090969094,-0.058140773080609054,,,,,-0.058140773080609054,,-0.06002354967522083,,-0.06284418259503766,,-0.06753581886912996,,True
2026-06-15,6525,6525.T,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,プライム,電気機器,,85.94,32.0,,6,1.0,1.0,v4,0.4827278141751041,0.857152666009672,1.0741674617444763,0.2824954440373235,0.4817531428061008,59760095225.0,1.1828244114936752,0.0,1.035835006207348,True,True,True,True,True,True,True,False,True,False,False,False,yahoo,Yahooランキング,,,9958.0,9958.0,9958.0,2026-08-18,44,2026-06-16,10110.0,0.015264109258887437,-0.021389837316730276,0.018276762402088753,-0.03163285800361515,-0.036102868447082104,,,,,-0.036102868447082104,,-0.03802969881305629,,-0.04091632974777448,,-0.045717742334322464,,True,-0.02801767423177348,0.018276762402088753,-0.05583450492066677,-0.04263105835806136,,,,,-0.04263105835806136,,-0.04454483887240357,,-0.0474119195103857,,-0.05218081355093973,,True,0.03434424583249651,0.0755171721229162,-0.05583450492066677,0.01879327398615227,,,,,0.01879327398615227,,0.016756706231453755,,0.013705675074183965,,0.008630811078140344,,True,0.0019080136573608186,0.0755171721229162,-0.10925888732677247,-0.013155291790306611,,,,,-0.013155291790306611,,-0.015127994362017727,,-0.01808334755192864,,-0.022999067754698288,,True
2026-06-15,6278,6278.T,ユニオンツール,プライム,機械,,84.88,115.0,,7,1.0,1.0,v4,0.329476861167002,0.777404169468729,1.9778882528296704,0.1887199784114419,0.4547422689869642,7865989450.0,1.253669783894482,0.0,0.6437063487354525,True,True,True,True,True,True,True,True,True,False,True,False,yahoo,Yahooランキング,,,26430.0,26430.0,26430.0,2026-08-18,44,2026-06-16,26941.52478437744,0.019353945682082596,-0.03497135712258792,0.024258313296393164,-0.04138476092591714,-0.0532938564026646,,,,,-0.0532938564026646,,-0.05518632198371576,,-0.05802147020725368,,-0.06273725018504805,,True,-0.04930720594494897,0.024258313296393164,-0.05496610295546034,-0.06735751788461275,,,,,-0.06735751788461275,,-0.0692218702063615,,-0.07201490127967636,,-0.07666062664371376,,True,-0.08476954159572458,0.024258313296393164,-0.09382375882643457,-0.10214654852602223,,,,,-0.10214654852602223,,-0.1039413575755187,,-0.10663020419932034,,-0.11110263670447518,,True,-0.16609912977676877,0.024258313296393164,-0.20998864926220207,-0.18193197391781202,,,,,-0.18193197391781202,,-0.1835672919019503,,-0.18601720112305986,,-0.19009220247798186,,True
2026-06-15,7735,7735.T,ＳＣＲＥＥＮホールディングス,プライム,電気機器,,88.41,,,7,,,v4,0.3651814423518604,0.5573712523364447,1.2726169907566058,0.2472982897912077,0.3702632791407765,32754207700.0,1.1801706959431515,0.0,0.8503996074112689,True,True,True,True,True,True,True,False,True,False,False,False,jpx_liquidity,JPX流動性,42.0,False,14860.0,14860.0,14860.0,2026-08-18,44,2026-06-16,14870.0,0.0006729475100941684,0.007402422611036297,0.05787348586810226,-0.007402422611036297,0.00672494956287828,,,,,0.00672494956287828,,0.004712506388702131,,0.001697616845998784,,-0.0033171318090114976,,True,0.10531628532974424,0.11372812920592201,-0.020861372812920553,0.1045729657027572,,,,,0.1045729657027572,,0.10236492434431743,,0.09905700445527921,,0.09355485036987221,,True,0.14468371467025576,0.17462987886944825,-0.020861372812920553,0.14391392064559505,,,,,0.14391392064559505,,0.14162723671822453,,0.1382015005043713,,0.13250337928715528,,True,0.12819650067294752,0.19885598923283987,-0.020861372812920553,0.12743779421654344,,,,,0.12743779421654344,,0.1251840460659046,,0.12180765173167485,,0.11619160221923353,,True
2026-06-15,6278,6278.T,ユニオンツール,プライム,機械,,88.11,115.0,,8,,,v4,0.329476861167002,0.777404169468729,1.9778882528296704,0.1887199784114419,0.4547422689869642,7865989450.0,1.253669783894482,0.0,0.6437063487354525,True,True,True,True,True,True,True,True,True,False,True,False,jpx_liquidity,JPX流動性,185.0,True,26430.0,26430.0,26430.0,2026-08-18,44,2026-06-16,26941.52478437744,0.019353945682082596,-0.03497135712258792,0.024258313296393164,-0.04138476092591714,-0.0532938564026646,,,,,-0.0532938564026646,,-0.05518632198371576,,-0.05802147020725368,,-0.06273725018504805,,True,-0.04930720594494897,0.024258313296393164,-0.05496610295546034,-0.06735751788461275,,,,,-0.06735751788461275,,-0.0692218702063615,,-0.07201490127967636,,-0.07666062664371376,,True,-0.08476954159572458,0.024258313296393164,-0.09382375882643457,-0.10214654852602223,,,,,-0.10214654852602223,,-0.1039413575755187,,-0.10663020419932034,,-0.11110263670447518,,True,-0.16609912977676877,0.024258313296393164,-0.20998864926220207,-0.18193197391781202,,,,,-0.18193197391781202,,-0.1835672919019503,,-0.18601720112305986,,-0.19009220247798186,,True
2026-06-15,6981,6981.T,村田製作所,プライム,電気機器,,83.82,17.0,,8,1.0,1.0,v4,0.6302058013287959,1.815332810201012,1.986736900259904,0.1592265677214168,0.6982456243505866,352479904945.0,0.742473815815394,-0.0409914204003812,1.209433120970407,True,True,True,True,True,True,True,False,True,False,False,False,yahoo,Yahooランキング,,,10060.0,10060.0,10060.0,2026-08-18,44,2026-06-16,10560.0,0.0497017892644136,0.046719681908548694,0.09294234592445338,0.025844930417495027,-0.0028409090909090606,,,,,-0.0028409090909090606,,-0.004834230113636373,,-0.00782047230113625,,-0.012787571022727318,,True,0.16749502982107356,0.2773359840954275,0.013916500994035852,0.11221590909090917,,,,,0.11221590909090917,,0.10999258948863644,,0.10666178089488665,,0.10112155539772738,,True,0.21769383697813116,0.2818091451292246,0.013916500994035852,0.1600378787878789,,,,,0.1600378787878789,,0.1577189630681819,,0.15424493963068198,,0.14846650094696967,,True,0.06759443339960236,0.2818091451292246,0.013916500994035852,0.017045454545454586,,,,,0.017045454545454586,,0.015012380681818094,,0.011966583806818365,,0.006900426136363658,,True
2026-06-15,6387,6387.T,サムコ,プライム,機械,,83.52,4.0,,9,1.0,1.0,v4,0.2541254125412542,0.9289340101522844,2.6982968369829683,0.2991452991452992,0.4402122418040552,1858166750.0,3.6161167751401377,0.0,1.2444635463757472,True,True,True,True,True,True,True,True,True,False,False,False,yahoo,Yahooランキング,,,15200.0,15200.0,15200.0,2026-08-18,44,2026-06-16,15600.0,0.026315789473684292,0.06710526315789478,0.1138157894736842,-0.0052631578947368585,0.039743589743589824,,,,,0.039743589743589824,,0.037665142307692356,,0.03455137019230792,,0.029372147435897666,,True,-0.0006578947368420796,0.1138157894736842,-0.03289473684210531,-0.0262820512820513,,,,,-0.0262820512820513,,-0.02822851346153843,,-0.031144555288461384,,-0.035994887820512855,,True,0.025657894736842213,0.1138157894736842,-0.0625,-0.0006410256410256387,,,,,-0.0006410256410256387,,-0.0026387442307692632,,-0.0056315745192306865,,-0.010609631410256393,,True,-0.07894736842105265,0.1138157894736842,-0.1434210526315789,-0.10256410256410253,,,,,-0.10256410256410253,,-0.10435807692307686,,-0.10704567307692303,,-0.11151602564102558,,True
2026-06-15,6971,6971.T,京セラ,プライム,電気機器,,86.3,72.0,,9,,,v4,0.3539167254763584,0.5775730271167647,0.7263807166406588,0.1237123214455679,0.3305992372186448,29123627972.5,0.9003344799650341,-0.0194224380270892,0.4759068307465451,True,True,True,True,True,True,True,False,True,True,True,True,jpx_liquidity,JPX流動性,48.0,True,3837.0,3837.0,3837.0,2026-08-18,44,2026-06-16,3820.0,-0.004430544696377381,-0.015637216575449586,-0.00026062027625750606,-0.023977065415689336,-0.011256544502617816,,,,,-0.011256544502617816,,-0.013233042670157125,,-0.016194082133507814,,-0.02111926047120416,,True,-0.038050560333594,-0.00026062027625750606,-0.04039614281991144,-0.03376963350785345,,,,,-0.03376963350785345,,-0.035701128010471206,,-0.038594746400523516,,-0.04340778141361268,,True,-0.04300234558248628,-0.00026062027625750606,-0.04612978889757624,-0.03874345549738223,,,,,-0.03874345549738223,,-0.04066500732984302,,-0.04354373036649206,,-0.048331989528795805,,True,-0.08548345061245766,-0.00026062027625750606,-0.11727912431587173,-0.08141361256544499,,,,,-0.08141361256544499,,-0.08324986675392665,,-0.08600080333769622,,-0.09057651178010473,,True
2026-06-15,5332,5332.T,ＴＯＴＯ,プライム,ガラス・土石製品,,85.66,,,10,,,v4,0.1819887429643527,0.4385140623970842,0.9156894793845852,0.108681968012021,0.2950562461057981,11940853735.0,1.3008458560871663,0.0,0.5659871232558206,True,True,True,True,True,True,True,True,True,True,True,True,jpx_liquidity,JPX流動性,125.0,False,8190.0,8190.0,8190.0,2026-08-18,44,2026-06-16,8280.0,0.01098901098901095,-0.005616605616605597,0.021001221001220927,-0.010378510378510342,-0.01642512077294689,,,,,-0.01642512077294689,,-0.018391286956521813,,-0.021336847826086802,,-0.02623628019323676,,True,0.00879120879120876,0.021001221001220927,-0.03076923076923077,-0.0021739130434782483,,,,,-0.0021739130434782483,,-0.004168567391304334,,-0.007156807065217263,,-0.012127228260869649,,True,0.13736263736263732,0.1428571428571428,-0.03076923076923077,0.125,,,,,0.125,,0.12275112499999996,,0.11938203125000024,,0.11377812500000006,,True,0.03663003663003672,0.15995115995116005,-0.03076923076923077,0.0253623188405796,,,,,0.0253623188405796,,0.023312619565217352,,0.020241915760869533,,0.015134329710144723,,True
2026-06-15,5367,5367.T,ニッカトー,スタンダード,ガラス・土石製品,,83.4,9.0,,10,1.0,1.0,v4,0.7407407407407407,0.841683158402941,1.433652855897964,0.2451980394754274,0.5889557174181954,1850231770.0,3.0613372335647773,-0.0269151138716355,1.588995021131232,True,True,True,True,True,True,True,True,True,False,False,False,yahoo,Yahooランキング,,,1410.0,1410.0,1410.0,2026-08-13,41,2026-06-16,1440.0,0.0212765957446807,-0.0453900709219857,0.1028368794326242,-0.0602836879432624,-0.0652777777777777,,,,,-0.0652777777777777,,-0.0671462874999999,,-0.0699455468749998,,-0.0746016319444444,,True,0.3120567375886525,0.3297872340425531,-0.0673758865248227,0.2847222222222223,,,,,0.2847222222222223,,0.2821540625000001,,0.2783066406250003,,0.2719071180555557,,True,0.2368794326241134,0.3872340425531915,-0.0673758865248227,0.211111111111111,,,,,0.211111111111111,,0.2086900999999998,,0.2050631250000001,,0.1990302777777777,,True,0.0439716312056737,0.4886524822695035,-0.0673758865248227,0.0222222222222221,,,,,0.0222222222222221,,0.0201787999999998,,0.0171175000000001,,0.0120255555555555,,True
